Molecule ChEMBL ID,AlogP,Smiles
CHEMBL23293,6.9,CC(C)=CCC/C(C)=C/CC/C(C)=C/CSc1ccccc1C(=O)O
CHEMBL1592868,3.46,COc1ccc(OCC(=O)Nc2ccc3nn(-c4ccc(OC)cc4)nc3c2)cc1
CHEMBL1579720,4.35,Cc1ccc(-n2cc(CN(C)Cc3nccn3C)c(-c3ccc(F)cc3)n2)cc1
CHEMBL1515626,4.35,Cc1ccc(N(C)S(=O)(=O)c2ccc(-c3cnc(C4CC4)o3)cc2)cc1
CHEMBL1602148,2.34,Cc1cc(C(=O)COC(=O)C2=NNC(=O)CC2)c(C)n1CCc1ccccc1
CHEMBL1462513,4.47,Cc1cc(NCCC(C)C)n2nc(C)c(-c3ccccc3)c2n1
CHEMBL1540992,3.74,Cc1cc(=O)oc2cc(OCC3CC(c4ccc(N(C)C)cc4)=NO3)ccc12
CHEMBL3192682,3.18,CCN(CC)CCNC(=O)CCCCn1c(=S)[nH]c2c([nH]c3ccc(OC)cc32)c1=O
CHEMBL1445711,2.15,CCOC(=O)N1CCN(C(=O)CSc2nnc(-c3cc(OC)ccc3OC)o2)CC1
CHEMBL1476192,2.53,CCOc1ccc(N(C)C(=O)CS(=O)(=O)c2cccc3nsnc23)cc1
CHEMBL1586102,4.01,CCN(CC)C(=O)Cn1cc(C(=O)C(=O)N2CC=C(c3ccccc3)CC2)c2ccccc21
CHEMBL1386304,3.32,CCOC(=O)c1ccc(NC(=O)c2[nH]cnc2C(=O)N[C@@H](CC(C)C)C(=O)OC(C)(C)C)cc1
CHEMBL1530687,3.81,Cn1c(NC(=O)c2ccccc2NC(=O)C(C)(C)C)nc2ccccc21
CHEMBL1348651,2.81,CC1CCN(c2cc(N3CCOCC3)c([N+](=O)[O-])cc2F)CC1
CHEMBL1314299,5.62,CCOc1ccc2nc(N3CCCC(C(=O)Nc4ccc(Br)c(C)c4)C3)sc2c1
CHEMBL1560397,5.2,COc1ccc(Nc2nc(-c3ccccc3F)nc3ccccc23)cc1OC
CHEMBL1612639,3.59,Cc1ccc(-n2ncc3c(N4CCN(c5ccc(F)cc5)CC4)ncnc32)cc1
CHEMBL1417614,2.33,Nc1c(C(=O)O)cnc2c(-c3ccc(Cl)cc3)cnn12
CHEMBL1602049,5.92,CCOc1ccc(NC(=O)c2c(NCc3cc(OC)c(OC)cc3OC)sc3c2CCCC3)cc1
CHEMBL1495974,2.9,CCC1=[N+](CC(=O)c2ccc(C)cc2)CCn2cccc21.[Br-]
CHEMBL1351487,2.06,O=C(O)c1cc(S(=O)(=O)Nc2ccc3oc(=O)sc3c2)ccc1O
CHEMBL1467007,3.72,CC1=NOC(=O)/C1=C\c1ccc(-c2ccc(Br)cc2C(=O)O)o1
CHEMBL1427896,3.37,Cc1ccccc1NC(=O)Cc1nc(CCl)cs1
CHEMBL1378087,1.97,CCOC(=O)N1CCN(C(=O)CSc2nnc(C3COc4ccccc4O3)o2)CC1
CHEMBL1385334,2.58,CCOC(=O)N1CCN(c2cccc(C)c2C)CC1
CHEMBL1305406,7.84,O=C(Nc1ccc(-c2csc(Nc3cccc(C(F)(F)F)c3)n2)cc1)c1cccc(C(F)(F)F)c1
CHEMBL3198430,3.97,CC/N=C1\S/C(=C\c2cn(CC)c3ccccc23)C(=O)N1CC
CHEMBL3198580,4.54,C/C(=N\N=C(c1ccccc1)c1ccccc1)c1ccco1
CHEMBL1203324,4.21,Cc1c(C)c2c(c(C)c1O)CCC(C)(CN1CCN(c3cc(N4CCCC4)nc(N4CCCC4)n3)CC1)O2.Cl.Cl
CHEMBL1305885,4.02,Cc1[nH]c2ccccc2c1SCC(=O)NC1CCCCC1
CHEMBL1472598,2.8,COc1cc(OC)cc(C(=O)NNc2nc3cc4c(cc3s2)OCO4)c1
CHEMBL1407515,3.58,COC(=O)c1[nH]c2cc(OC)c(OC)cc2c1NC(=O)Oc1ccccc1
CHEMBL1349737,3.26,Cl.O=C(O)c1cccc(Nc2ncnc3c2cnn3-c2ccccc2)c1
CHEMBL1396067,3.95,COc1ccccc1CNC(=O)CCCCn1c(=O)c2ccccc2n(CC(=O)Nc2cccc(Cl)c2)c1=O
CHEMBL1389777,2.92,O=c1oc(-c2ccccc2)nc2ccsc12
CHEMBL1419738,2.81,Br.CCCn1c(=N)n(CC(=O)c2ccco2)c2ccccc21
CHEMBL1342791,3.03,CCOC(=O)N1CCN(c2nc(-c3ccco3)cc(C(F)(F)F)n2)CC1
CHEMBL1479652,4.23,CCn1c2c(c(=O)n3ncc(C(=O)Nc4ccc(OC(F)(F)F)cc4)c13)CN(Cc1ccc(OC)cc1)CC2
CHEMBL1536077,2.99,COc1ccc(-c2noc(CNS(=O)(=O)c3ccc(Br)cc3)n2)cc1OC
CHEMBL1352124,4.44,CN(C)c1ccc(NC(=O)CSc2nnc(-c3cccs3)n2Cc2ccco2)cc1
CHEMBL1525151,3.22,CN1C(=O)CSc2ccc(NC(=O)NCc3ccc(F)cc3)cc21
CHEMBL1339149,2.3,CN(C)S(=O)(=O)c1cccc(-n2sc3ccccc3c2=O)c1
CHEMBL1530283,6.0,Cc1cccc(C2=Nc3ccccc3N=C(c3cc(Cl)ccc3O)C2)c1
CHEMBL1550957,2.85,Cc1[nH]c2ccccc2c1C1=CCNCC1
CHEMBL3199324,3.28,COc1cccc(/C=N/Nc2nc(Nc3ccc([N+](=O)[O-])cc3)nc(N3CCCC3)n2)c1O
CHEMBL3199347,4.9,C/C(=N\OC(=O)NC1CCCCC1)c1sc(-c2ccccc2)nc1C
CHEMBL3214330,3.69,Sc1nnc(COc2ccccc2)n1/N=C/C=C/c1ccccc1
CHEMBL1393965,3.98,Cc1nc(NC(=O)c2cccc(Cl)c2)sc1C(=O)N1CCCCC1
CHEMBL1563085,3.77,COC(=O)c1ccc(CSc2nnc3n(Cc4ccccc4OC)c(=O)c4ccccc4n23)o1
CHEMBL1548952,3.7,COc1ccc(Cc2nc(-c3ccc(Br)o3)no2)cc1OC
CHEMBL1406248,2.19,COc1ccc(-c2csc(C3=C(N)N(Cc4ccc(S(N)(=O)=O)cc4)CC3=O)n2)cc1OC
CHEMBL1602904,3.91,CCCOc1ccc(Nc2nc(SC)ncc2C(=O)OCC)cc1
CHEMBL1439143,4.14,Cc1c(N=C2Nc3cccc4cccc2c34)c(=O)n(-c2ccccc2)n1C
CHEMBL1312114,3.93,COc1ccc(CCNc2oc(COc3ccccc3F)nc2C#N)cc1
CHEMBL1593907,2.29,COc1ccc(N2CCN(C(=O)COc3ccccc3C#N)CC2)cc1
CHEMBL1434134,4.81,COc1ccccc1C(=O)NCCc1csc(-c2ccc(C(F)(F)F)cc2)n1
CHEMBL1406361,5.0,Cc1cc(C(=O)Nc2ccc(Cl)cc2)c(C)n1-c1ccccc1
CHEMBL1555166,3.8,Cc1nc(-c2ccc(Cl)cc2)sc1CCNC(=O)C(=O)Nc1ccc2c(c1)OCO2
CHEMBL1498698,3.42,CCOC(=O)c1c(-c2cccc(OC)c2)n[nH]c1N1C(=O)Nc2ccccc2N1O
CHEMBL1468200,4.06,O=C1Nc2ccccc2/C1=C1\SC(=S)N(Cc2ccccc2Cl)C1=O
CHEMBL1449717,3.45,COc1cc(OC)c(NC(=O)C2CCN(C(=O)c3sc4nc[nH]c(=O)c4c3C)CC2)cc1Cl
CHEMBL1587947,2.29,CCOC(=O)c1cnc(Nc2nc3ccccc3o2)nc1CN1CCN(C)CC1
CHEMBL1406323,2.02,N#C/C(=C/c1ccc(F)cc1)C(N)=S
CHEMBL1445470,5.43,CCOc1ccc(N2CC(c3nc4ccccc4n3CCCOc3ccc(OC)cc3)CC2=O)cc1
CHEMBL1587837,5.3,COc1ccc(NS(=O)(=O)c2ccc(O)c(NC(=O)c3cc4c(C)nn(-c5ccc(F)cc5)c4s3)c2)cc1
CHEMBL1591763,4.89,CC(C)(C)C1CCc2c(sc(NC(=O)c3noc4c3CCCC4)c2C#N)C1
CHEMBL1472767,3.09,COC(=O)c1ccc(NC(=O)CSc2nc3cc(OC)ccc3[nH]2)cc1
CHEMBL1496908,3.32,CCOC(=O)C1CCCN(C(=O)Cn2ncc3c(C)n(Cc4ccccc4Cl)c(C)c3c2=O)C1
CHEMBL1595510,5.28,O=C(CCCc1c[nH]c2ccccc12)Nc1ccc2ccccc2c1
CHEMBL1459316,3.83,CC1C/C(=C/c2cccn2C)C(=O)/C(=C/c2cccn2C)C1
CHEMBL1485010,2.72,O=C(OCn1ncc(Br)c(Br)c1=O)c1ccc(F)cc1
CHEMBL1576775,4.7,Cc1ccc2c(CN3CC=C(c4ccccc4)CC3)cc(=O)oc2c1C
CHEMBL1508502,3.2,COc1cccc(CN(C)CC(=O)Nc2sc3c(c2C#N)CCC3)c1OC
CHEMBL1586274,5.27,COc1cc(-c2nc3ccc4ccccc4c3c3c2CCC3)cc(OC)c1O
CHEMBL1431563,4.72,O=C1c2ccccc2-c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cc3)c21
CHEMBL1498750,4.04,COc1ccc(O)c(C(=O)/C=C/c2cc3ccccc3o2)c1
CHEMBL3190025,2.07,CNC(=S)N/N=C/c1ccc(-c2cccc(C(=O)O)c2)o1
CHEMBL1587985,3.05,Cc1ccc(-c2csc3nnc(S)n23)cc1
CHEMBL1426925,3.64,CN(C)c1ccc(C(c2nnnn2C(C)(C)C)N2CCc3ccccc3C2)cc1
CHEMBL1322887,3.34,COc1cccc(NC(=O)CCc2nc(-c3cc(OC)c(OC)c(OC)c3)no2)c1
CHEMBL1441780,4.77,COc1ccc(N2CCN(c3oc(COc4ccc(Cl)cc4Cl)nc3C#N)CC2)cc1
CHEMBL1571672,2.65,COc1ccc(CNC(=O)c2sc3nc4n(c(=O)c3c2C)CCC4)cc1
CHEMBL1375640,3.72,Cc1nc(COc2ccccc2Cl)sc1-c1ccnc(N)n1
CHEMBL1567259,3.05,CCCCC(=O)Nc1ccc(NC(=S)NC(=O)CC)cc1OC
CHEMBL1384628,0.55,Nc1nc(Cl)cc(N2CCOCC2)n1
CHEMBL1414909,3.53,CC1Cc2ccccc2N1C(=O)CSc1n[nH]c2c3ccccc3nc-2n1
CHEMBL1515289,4.97,CCCCOc1cccc(C(=O)Nc2cc(NC(=O)c3ccco3)ccc2OC)c1
CHEMBL1568411,2.97,Cc1cc(C(=O)Nc2ccc3c(c2)OCCO3)nn1C(C)(C)C
CHEMBL1520712,4.19,CCOc1cc(CNc2ccc3c(c2)CCC3)ccc1OC
CHEMBL1323282,4.92,COC(=O)CCCC1=CC2=C(c3ccccc3)C(=O)C(C)(OC(=O)C3CCCC3)C(=O)C2=CN1CC1CC1
CHEMBL3213560,1.57,CC(C)C(=O)N1CCN(CCNC=C2C(=O)CC(c3ccco3)CC2=O)CC1
CHEMBL1464010,3.24,CC(OC(=O)C1=COCCO1)C(=O)Nc1ccc(Oc2ccccc2)cc1
CHEMBL1593007,4.05,O=C(NCCCN1CCN(c2cccc(Cl)c2)CC1)c1nnc(Cc2ccc(F)cc2Cl)o1
CHEMBL1347687,4.2,CC(C)c1ccc2oc(-c3ccc(N)cc3)nc2c1
CHEMBL1598864,3.54,CCOC(=O)/C=C/C(=O)Nc1ccc(Oc2ccccc2)cc1
CHEMBL1315928,6.11,Clc1cccc(C2=Nc3cc(Br)ccc3NC(c3cccs3)=N2)c1
CHEMBL1985797,2.65,O=[N+]([O-])c1ccc(/C=N/NC(=S)Nc2ccccc2F)o1
CHEMBL1985891,1.71,O=C(N/N=C/c1ccc2c(c1)OCO2)C1COc2ccccc2O1
CHEMBL1307651,3.84,COc1ccc(CCNC(=O)CCCOc2cccc(C)c2C)cc1OC
CHEMBL1411179,2.84,Cc1nonc1NC(=O)CSc1nc2c(C)cccc2cc1C#N
CHEMBL507237,3.5,CC(=O)OC(C)(C)/C=C/C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@H](C[C@H](O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C
CHEMBL3212083,0.06,COc1cc(/C=N/NC(=O)COc2ccc(-n3cnnn3)cc2)ccc1OCC(N)=O
CHEMBL1541613,3.77,Cc1cc2cc(CNC(=O)c3ccc(Br)o3)ccc2n1C
CHEMBL1570372,3.07,C=CCn1c(C)cc(C(=O)COC(=O)C2CC(=O)N(Cc3ccccc3)C2)c1C
CHEMBL1330244,4.48,COc1ccc(NC(=O)c2sc3nc(C(F)(F)F)cc(C)c3c2N)cc1OC
CHEMBL1559412,2.87,Cc1ccc(S(=O)(=O)CC(=O)N2CCN(c3nc4c(F)cccc4s3)CC2)cc1
CHEMBL1519463,3.74,CCOC(=O)c1c(Cc2cccc(Cl)c2)c[nH]c1C
CHEMBL1481094,5.16,COC(=O)c1c(-c2ccc(Br)cc2)csc1NC(=O)Cc1ccc(OC)c(OC)c1
CHEMBL3194002,4.78,COC(=O)c1sccc1-c1ccc(C2C3=C(CCCC3=O)N=C(C)/C2=C(\O)OC)o1
CHEMBL1414834,1.67,CN1CCN(c2ccc(N)cc2Cl)CC1.Cl
CHEMBL1402630,3.99,CCOC(=O)c1cnc2ccccc2c1Nc1ccc(N2CCOCC2)cc1
CHEMBL1452840,4.8,Cc1cc(/C=C2/SC(=S)N(c3ccc([N+](=O)[O-])cc3)C2=O)c(C)n1-c1cccnc1
CHEMBL1355446,3.87,CN(C)c1ccc(CNC(=O)CN2C(=O)c3cccnc3Oc3ccc(Cl)cc32)cc1
CHEMBL1519539,5.16,COc1ccc(-c2[nH]c(-c3cc(OC)c4c(c3)OCO4)nc2-c2ccccc2)cc1
CHEMBL1610433,3.84,CCCN1C(=O)/C(=C/c2c(NCCCOC(C)C)nc3c(C)cccn3c2=O)SC1=S
CHEMBL1598460,4.74,COc1cnc(SCc2ccc(Cl)cc2Cl)nc1Cl
CHEMBL1415241,4.58,CCN(CC)C(=O)CSc1nc2c(sc(=S)n2-c2ccccc2)c(=O)n1Cc1ccco1
CHEMBL1335761,2.68,Cc1cc(OC(=O)c2ccccc2Br)cc(=O)n1C
CHEMBL1542284,1.66,COc1cc2c(C#N)c(N3CCCCC3)nc(N)c2c(N)n1
CHEMBL1481475,4.36,CCOC(=O)c1c(NC(=O)c2ccc(S(=O)(=O)N3CCC(C)CC3)cc2)sc2c1CCN(C(C)C)C2
CHEMBL1475815,4.83,COc1ccc(N2CCN(C(=O)c3ccc(C)c(NC(=O)c4nsc5ccccc45)c3)CC2)cc1
CHEMBL1403026,4.58,O=C(/C=C/c1ccco1)NC(=S)Nc1nc(-c2ccc(Cl)cc2)cs1
CHEMBL1610306,2.14,CCOC(=O)c1c(C)c(C(=O)NCc2ccccn2)c(C)n1C
CHEMBL1436678,3.99,COc1ccc(S(=O)(=O)NCc2cccn2Cc2cccc(C)c2)cc1Cl
CHEMBL1580915,2.04,COCCCN=C(S)N1CCN(c2ccc([N+](=O)[O-])cc2)CC1
CHEMBL1503569,4.11,O=C(CCCc1nc2ccccc2s1)N1CCN(c2ccccc2F)CC1
CHEMBL1560185,3.52,CCC(C)(C)n1nnnc1C(c1cc2cccc(C)c2nc1O)N1CCN(C(=O)c2ccco2)CC1
CHEMBL1435124,4.27,COc1cccc(-c2nc(C[S+]([O-])CC(=O)N3CCN(c4cccc(C(F)(F)F)c4)CC3)c(C)o2)c1
CHEMBL1363574,3.28,CN(C)C(=O)CSc1nc2ccc(N3C(=O)c4ccccc4C3=O)cc2s1
CHEMBL1446209,2.88,CCN(CC)S(=O)(=O)c1ccc(NCC2COc3ccccc3O2)c([N+](=O)[O-])c1
CHEMBL1524022,2.24,Cc1ccc2sc(NNC(=O)C3=COCCO3)nc2c1C
CHEMBL1351380,3.9,Cc1cc(N2CCOCC2)nc2ccc(NC(=S)N3CCN(c4ccccc4)CC3)cc12
CHEMBL1311406,2.3,CCOC(=O)c1ccc(N2C(=O)C(CC(N)=O)N(CCc3ccc(OC)c(OC)c3)C2=S)cc1
CHEMBL1311416,3.23,CN1/C(=C\C(=O)COC(=O)c2ccc([N+](=O)[O-])o2)C(C)(C)c2ccccc21
CHEMBL1429735,3.69,COc1cccc2cc(-c3nnc(SCC(=O)NCCc4ccccc4)n3C)oc12
CHEMBL1327137,4.35,Cc1[nH]c2ccccc2c1C(O)CN1CCN(c2cccc(C(F)(F)F)c2)CC1
CHEMBL1173823,5.26,c1ccc(-c2oc3ncnc(NCCCn4ccnc4)c3c2-c2ccccc2)cc1
CHEMBL1356240,2.66,Cc1ccc2nc(N3CCN(C(=O)C4CC4)CC3)sc2c1
CHEMBL1327034,3.95,O=C(Nc1ccc(N2CCN(C(=O)c3ccccc3)CC2)c(Cl)c1)c1cccnc1
CHEMBL1377517,5.84,O=C(Nc1ccc(Cl)cc1)c1cnn2c1NC(c1ccccc1)=CC2c1ccccc1
CHEMBL1403617,5.45,Cc1cc(CSc2ccccc2)ccc1NC(=O)c1cccc([N+](=O)[O-])c1
CHEMBL1350491,4.23,CCC(C)OC(=O)c1c(N)n(Cc2cccs2)c2nc3ccccc3nc12
CHEMBL1331065,5.09,Nc1c(C(=O)Nc2ccc(OC(F)(F)F)cc2)sc2nc(-c3ccncc3)ccc12
CHEMBL1335984,3.06,Cc1ccc(C(=O)n2nc(C)c(S(=O)(=O)N3CCCCCC3)c2C)cc1
CHEMBL1520911,5.13,COc1ccc(-c2csc3ncnc(Nc4ccc(OC)cc4OC)c23)cc1
CHEMBL1581037,4.43,CC1CC(C)CN(c2ccc(C(=O)OCC(=O)NC3CCCc4ccccc43)cc2[N+](=O)[O-])C1
CHEMBL1424901,4.54,Cn1c(SCc2nc(-c3ccc(Cl)cc3)no2)nnc1-c1cccs1
CHEMBL1520818,4.06,Cl.Fc1ccc(Nc2ncnc3sc4c(c23)CCC4)cc1
CHEMBL1363293,0.98,O=C(CN1C(=O)C2CC=CCC2C1=O)NCc1ccc2c(c1)OCO2
CHEMBL1410718,0.99,CCOC(=O)CSc1nnc(CNC(=O)c2ccco2)n1C
CHEMBL1442300,6.03,Cc1ccccc1C1C(C#N)=C2N=C(N)c3c(sc4c3CCCCC4)N2C2=C1C(=O)CC(C)(C)C2
CHEMBL1493705,3.62,COc1ccc(-c2cc3nc4ccccc4n3c(N)c2C#N)cc1
CHEMBL1520778,3.88,CC(=O)N1CCc2c(sc3c2c(=O)n(Cc2ccccc2)c(=O)n3Cc2ccccc2Cl)C1
CHEMBL1357514,3.66,CCCCCn1cc2c(c1-c1ccc(Br)cc1)c(=O)n(C)c(=O)n2C
CHEMBL1475944,6.29,Cc1oc2ccc(O)c(CN(C)Cc3ccccc3)c2c1C(=O)Nc1cccc(Cl)c1C
CHEMBL1521287,4.97,CCOc1ccc(C(=O)NCCn2cc(SCC(=O)Nc3ccc4c(c3)OCCO4)c3ccccc32)cc1
CHEMBL1464349,4.11,CC(/C=C1\SC(Nc2cccnc2)=NC1=O)=C\c1ccccc1
CHEMBL1598898,4.2,CCOC(=O)CSc1nc2sc3c(c2c(=O)n1-c1ccccc1)CC(C(C)C)OC3
CHEMBL1542815,1.38,COC(=O)n1c(=O)oc2ccc(S(=O)(=O)N3CCCCC3)cc21
CHEMBL1323832,3.45,NC(=O)CC(NC(=O)Cc1ccc(Br)cc1)c1ccc(NCC2CC2)c([N+](=O)[O-])c1
CHEMBL1591114,5.68,Cc1ccc(C)c(N2CCN(CCCNC(=O)c3cnn(-c4ccc(F)cc4)c3C3CCN(C(=O)OC(C)(C)C)CC3)CC2)c1
CHEMBL551842,5.53,CCCCCc1c2c(cc(O)c1C(=O)O)OC(=O)c1c(cc(OC)cc1C(=O)CCCC)O2
CHEMBL1320180,3.02,O=C(Nc1ccc(N2CCOCC2)c(S(=O)(=O)Nc2ccc(Cl)cc2)c1)c1cnccn1
CHEMBL1442729,4.84,CCCN1C(=O)/C(=C/C=C2\N(CC)c3ccccc3C2(C)C)SC1=S
CHEMBL3190499,3.08,Oc1[nH]c2ccccc2c1/C=N/c1nccs1
CHEMBL1606329,2.27,Cc1cc(C(F)F)n2nc(C(=O)Nc3sc4c(c3C(N)=O)CCC4)nc2n1
CHEMBL1410833,5.07,Cc1cc(O)c(C(c2ccc(Cl)cc2)N2CCN(c3ccccc3)CC2)c(=O)n1Cc1ccco1
CHEMBL2095128,3.44,Cc1ccc(O)c(/C=N/NC(=O)C2=NNC(c3ccccc3)(c3ccccc3)C2)c1
CHEMBL1425964,3.51,Cc1ccc(NCc2ccco2)cc1C.O=C(O)C(=O)O
CHEMBL1312190,1.43,O=C(CN1CCN(S(=O)(=O)c2ccc(F)cc2)CC1)c1ccc(O)c(O)c1
CHEMBL1429904,1.82,Cc1sc2ccccc2[n+]1CCC(C)S(=O)(=O)[O-]
CHEMBL1543481,4.99,COC(=O)c1c(NC(=O)c2ccc(C)cc2)sc(Cc2ccccc2)c1C
CHEMBL1357702,4.52,COc1ccc(Cl)cc1NC(=O)CSC1=Nc2ccccc2C2=NC(CC(=O)NC3CCCCC3)C(=O)N12
CHEMBL1310053,1.94,NC(=O)/C(=C/c1ccco1)NC(=O)/C=C/c1ccccc1
CHEMBL1476535,3.75,CCOC(=O)c1cnc(N2CCN(c3ccc(OC)cc3)CC2)c2ccccc12
CHEMBL1602011,3.7,COc1ccc(-n2nc3ccc(NC(=O)c4c(OC)cccc4OC)cc3n2)cc1
CHEMBL1507962,4.34,CCSc1nnc(NC(=O)[C@@H](NC(=O)c2ccc(C(C)(C)C)cc2)C(C)C)s1
CHEMBL1546953,3.26,Cc1ccc2cc(CCNC(=O)c3ccc4c(c3)OCO4)c(O)nc2c1C
CHEMBL1326878,3.09,O=C(c1cccc([N+](=O)[O-])c1)N1CCN(c2ccc(Nc3ccccc3)nn2)CC1
CHEMBL1546942,4.31,CC(Nc1nc(-c2ccc3c(c2)NC(=O)CO3)cs1)c1ccccc1
CHEMBL1589877,3.68,COc1ccccc1CNC(=O)CCc1c(C)c2ccc(OC)c(C)c2oc1=O
CHEMBL1468488,4.85,Cc1cc2cc(CN(Cc3ccco3)S(=O)(=O)c3c(C)ccc4nsnc34)c(O)nc2cc1C
CHEMBL1525209,2.84,COCCn1c(C)cc(C(=O)COC(=O)c2ccc3c(c2)NC(=O)CS3)c1C
CHEMBL1988546,2.57,Cc1cccc(-n2c(C)cc(/C=N/NC(N)=S)c2C)c1
CHEMBL1553251,5.52,COc1ccc(OC)c(NC(=O)CSc2c3c(nc4cc(Cl)ccc24)CCCC3)c1
CHEMBL1548871,4.73,COc1cc(/C=C(\C#N)c2nc3ccccc3[nH]2)ccc1Oc1ccc([N+](=O)[O-])cn1
CHEMBL1359074,3.72,CCCCSc1nnc(-c2ccc(NC(=O)CC)cc2)n1C
CHEMBL1497307,-0.11,CCN1C(=O)/C(=C/Nc2ccc(S(N)(=O)=O)cc2)C(=O)NC1=S
CHEMBL1526645,3.27,O=C1Nc2ccc(NS(=O)(=O)c3cccs3)c3cccc1c23
CHEMBL1356626,2.2,O=C(NCC(c1ccc2c(c1)OCO2)N1CCOCC1)C(=O)Nc1ccc(Cl)cc1
CHEMBL3195697,4.46,CCc1ccc(C(=O)/C=C/Nc2ccc(S(=O)(=O)Nc3onc(C)c3C)cc2)cc1
CHEMBL1473035,4.77,O=C(CCc1nc2cccnc2n1Cc1cccs1)Nc1cccc(Cl)c1
CHEMBL198759,3.1,Cc1ccc(C(=O)Cn2c3c(sc2=N)CCCC3)cc1
CHEMBL1359052,4.88,CCOc1ccccc1NC(=O)Nc1cc2c(cc1N1CCCCC1)n(CC)c(=O)n2CC
CHEMBL508779,1.29,CNC1=C(Br)C(=O)c2ccncc2C1=O
CHEMBL1603285,4.18,O=C(/C=C\c1ccccc1)Nc1ccc(NC(=O)c2ccco2)cc1
CHEMBL3210230,3.18,COc1ccccc1/C=C/C=N/n1c(S)nnc1-c1ccccn1
CHEMBL27577,0.49,NC(=O)c1ccccc1O
CHEMBL1496555,1.71,Cc1ccccc1C(=O)NNC(=S)NC(=O)COc1ccccc1
CHEMBL1467813,2.27,Nc1cccc2c1C(=O)N(C(=O)c1cccc(S(=O)(=O)N3CCCCCC3)c1)C2=O
CHEMBL1601526,3.36,COc1ccc(OCCC(=O)c2ccc(OC)cc2)cc1
CHEMBL1523846,3.5,COc1ccc(C(=O)c2c(C)oc3cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c23)cc1
CHEMBL1467860,4.13,COc1ccccc1N1CCN(CC(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)CC1
CHEMBL267777,5.48,Cc1nc2sccn2c(=O)c1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1
CHEMBL1338853,2.82,COc1cccc(-c2nc(-c3ccccn3)no2)c1OC
CHEMBL1396124,8.56,COC(=O)c1cccc(C23CC4(C2)[C@H](CN(CC2CCCCC2)[C@@H]4c2ccccc2)C3c2ccc(C(F)(F)F)cc2)c1
CHEMBL1584998,1.86,N#CC12C(N)=NC3(OCCO3)C1(C#N)C1=C(CCC1)NC2c1ccccc1
CHEMBL1613298,4.76,COc1cc(/C=C(/C(=O)c2cccs2)c2nc3ccccc3[nH]2)ccc1O
CHEMBL1569098,4.88,COc1ccc(-c2cc(C(=O)Nc3ccccc3O)c3ccccc3n2)cc1OC
CHEMBL1310067,3.04,Cc1cc(C(F)F)n2nc(C(=O)Nc3sc4c(c3C#N)CCC4)nc2n1
CHEMBL1390081,2.53,Cc1cnc(C(=O)Nc2ccc3c(c2)CCC3)cn1
CHEMBL1601900,3.54,CCOC(=O)c1ccc(NCc2ccc(N(C)C)cc2)cc1
CHEMBL1390041,4.06,COc1cc(CNc2cccc(C(=O)O)c2)cc(Br)c1OCC(=O)NC(C)(C)C
CHEMBL1973051,3.56,CCn1c(SCC(=O)N/N=C/C=C/c2ccco2)nc2ccccc21
CHEMBL1366948,4.72,CNc1ccccc1C(C)(C)c1cc(-c2cccc(OC)c2)no1
CHEMBL1973062,3.14,C/C(=N\Nc1cccc([N+](=O)[O-])c1)c1ccccc1O
CHEMBL3195685,2.79,Cc1ccc(C)c(NC(=O)CCC(=O)N/N=C/c2cc([N+](=O)[O-])ccc2O)c1
CHEMBL1524196,5.24,CCOc1ccc(NC(=O)Nc2cc(-c3ccccc3)sc2C(=O)OC)cc1
CHEMBL1310117,5.2,CCCCCCCCSc1nnc(-c2ccc(OC)cc2)o1
CHEMBL3196790,4.48,O=C(/N=C1\c2ccccc2CN1c1ccc(F)cc1)c1ccc(Cl)nc1
CHEMBL1468556,4.51,Cl.Clc1ccc(SCCOCCN2CCc3ccccc3C2)cc1
CHEMBL1475739,4.19,CC[C@@H]1C(c2ccc(F)cc2)=NN(c2ccc(Br)cc2)[C@H]1C(=O)N1CCOC1=O
CHEMBL1311018,3.55,Cc1c(NS(=O)(=O)c2ccc(NC3CCCC3)c([N+](=O)[O-])c2)c(=O)n(-c2ccccc2)n1C
CHEMBL3189742,4.12,Clc1ccccc1/C=N/Nc1nc2c(s1)CCCC2
CHEMBL1547829,5.22,CC(=O)c1ccc(NC(=O)c2ccc3c(Cl)c4c(nc3c2)CCCC4)cc1
CHEMBL1469433,1.56,CC(C)CN(C(=O)COC(=O)c1ccc2c(c1)NC(=O)CS2)C1CCS(=O)(=O)C1
CHEMBL1446073,2.18,CCS(=O)(=O)c1ncc(Cl)c(C(=O)Nc2ccccc2)n1
CHEMBL1602484,5.32,Cc1ccc(C)c(N2CCN(CCCNC(=O)Cn3c(-c4cccs4)cc4ccccc43)CC2)c1
CHEMBL1586633,3.12,COC(=O)c1[nH]c2cccc(OC)c2c1NC(=O)CN1CCN(c2cccc(OC)c2)C(C)C1
CHEMBL3209360,0.62,CC(=O)Oc1ccc(/C=c2\sc3ncnn3c2=O)cc1
CHEMBL1413178,2.45,c1cc2[nH]c(C3CC3)nc2c2nsnc12
