Molecule ChEMBL ID,AlogP,Smiles
CHEMBL1459949,3.48,Cn1cnnc1Sc1ccc(/C=C/C(=O)c2ccc(O)cc2)cc1[N+](=O)[O-]
CHEMBL1381212,3.19,COC(=O)C1=C(C)NC(=O)/C1=C\c1cc(C)n(-c2ccc(F)cc2)c1C
CHEMBL1405781,1.53,CCC(C)N1C(=O)/C(=C/NNc2ccccc2)C(=O)NC1=S
CHEMBL1546199,2.76,Cc1cc(-c2ccccc2)nc2c(Br)c(=O)[nH]n12
CHEMBL1309987,3.61,CC1=CC2=C(OC1N(C)C)c1cccc3cccc(c13)C2=O
CHEMBL1326833,3.7,COc1ccc(OC)c(-c2c3cc(O)c(=O)cc-3oc3cc(O)c(O)cc23)c1
CHEMBL1468333,4.19,Fc1ccc(N2CCN(C3=Nc4cccc5cccc3c45)CC2)cc1
CHEMBL1562904,3.51,CCC(=O)N1CCN(c2ccc(NC(=O)c3ccc(N4CCCC4)c([N+](=O)[O-])c3)cc2)CC1
CHEMBL1563561,3.25,O=C1/C(=C/c2ccccc2[N+](=O)[O-])COc2ccccc21
CHEMBL1391614,2.36,CCc1cc2c3c(c1)C1(C(=O)N3C(C)(C)C=C2C)C(C#N)=C(N)Oc2nc(O)nc(O)c21
CHEMBL1385784,4.86,CC(=O)n1cc(N(C(=O)CCl)c2ccc(Cl)cc2)c2ccccc21
CHEMBL1523020,3.25,CC(C)(C)C1CCC(=NNc2ccc(S(N)(=O)=O)cc2[N+](=O)[O-])CC1
CHEMBL1506031,1.8,Nc1ccc(N2CCCCC2)c2nonc12
CHEMBL1357674,3.43,C/N=C1\N[C@H](c2ccccc2)N(c2ccccc2)S1
CHEMBL3190837,3.63,CCSc1ncc(/C=N/Nc2ccc(Cl)cc2)n1C
CHEMBL1407756,3.28,COc1ccc2c(c1)c1ccc3c(c1n2C)C(=O)C=CC3=O
CHEMBL3191628,3.11,Cc1cc(C)c2c(c1)/C(=N\N=c1\sc3ccccc3n1C)C(=O)N2
CHEMBL1328086,2.73,O=C(O)C1Sc2nc(O)sc2C2c3cc(Cl)ccc3OC(=O)C12
CHEMBL1306885,1.29,Nc1c(N2CCOCC2)cc(Cl)c2nonc12
CHEMBL1608798,3.56,COc1ccc2cc3c(N)c(C(=O)NCc4ccco4)sc3nc2c1
CHEMBL1445776,2.01,O=C1C(N2CCOCC2)=C(n2nnc3ccccc32)C(=O)c2ccccc21
CHEMBL1486470,3.5,O=C(NN1C(=O)/C(=C\c2ccc(O)c([N+](=O)[O-])c2)SC1=S)c1ccccc1Cl
CHEMBL127757,3.06,O=C1c2ccccc2-c2nnc(-c3ccc(O)cc3)cc21
CHEMBL1393615,6.18,O=C(N=Nc1c(O)n(Cc2ccccc2)c2ccccc12)c1cc2ccccc2cc1O
CHEMBL17331,4.85,O=[N+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1
CHEMBL1353816,3.31,Cc1nn(-c2ccccc2)c2c1C1(C(=O)N(C(C)C)c3ccccc31)C(C#N)=C(N)O2
CHEMBL1382443,3.0,CCCCN1C(=O)C2(NNc3ccccc3O2)c2ccccc21
CHEMBL324842,1.76,O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O
CHEMBL1411897,3.06,Oc1c(Cl)cc(Cl)c2c1NCCC2
CHEMBL3194533,2.07,Nc1cc(Cl)nc(N/N=C/c2ccc([N+](=O)[O-])cc2)n1
CHEMBL1998566,3.87,Cc1ccc(S(=O)(=O)/N=C2/C=C(C3C(=O)CC(C)(C)CC3=O)C(=O)c3ccccc32)cc1
CHEMBL3197352,2.75,O=[N+]([O-])c1ccccc1/C=N\N1CCN(c2ccccc2)CC1
CHEMBL1499914,1.8,O=C(/C=C/c1cccs1)NC(=S)NNC(=O)c1ccccc1O
CHEMBL1557987,3.18,COc1cc(CNc2ccc3[nH]c(O)nc3c2)ccc1OCC(=O)NC(C)(C)C
CHEMBL1393912,3.61,CCOC(=O)SC1=N/C(=C\c2ccc(N(C)C)cc2)C(=O)S1
CHEMBL3197303,4.4,Oc1c(Br)cc(Cl)cc1/C=N/c1ccc(N2CCOCC2)cc1
CHEMBL1604172,3.23,Cc1cccc(C2NC(=O)c3c(sc(C)c3C)N2)c1O
CHEMBL1349812,4.69,COc1cc(/C=C(\C#N)c2nc(-c3cc4ccccc4oc3=O)cs2)ccc1O
CHEMBL1979530,3.43,Oc1ccc(/C=N/n2cc(-c3ccccc3)nc2S)cc1
CHEMBL1360144,4.71,CC(C)(C)c1nnc(NC(=O)C2c3ccccc3Oc3ccccc32)s1
CHEMBL1351268,3.28,COC(=O)C1=C(C)N=C2SCCC(=O)N2C1c1cc(Br)ccc1OC
CHEMBL1318424,5.81,COC(=O)c1c(-c2cccs2)csc1NC(=O)c1ccc(C(C)(C)C)cc1
CHEMBL223453,5.63,O=c1cc(-c2ccccc2Cl)oc2c(NS(=O)(=O)c3cc(Cl)cc(Cl)c3O)ccc(O)c12
CHEMBL1490600,2.44,CC(C)C1Nc2ccc(S(N)(=O)=O)cc2C2C=CCC21
CHEMBL1403613,6.49,CCCCCC(=O)Nc1nc(C)c(-c2csc(Nc3ccc(Cl)cc3)n2)s1
CHEMBL1560416,4.35,O=[N+]([O-])c1cccc(-c2ccc(C(=S)N3CCN(c4ccccc4)CC3)o2)c1
CHEMBL3196320,3.25,O=C1CCC/C(=N/Nc2ccc(Cl)cc2)C1
CHEMBL1449526,5.58,CC1(OC(=O)C2CCCC2)C(=O)C=C2C=C(c3ccsc3)N(CCc3c[nH]c4ccccc34)C=C2C1=O
CHEMBL1489706,3.78,CCOC(=O)c1cnc2ccc(C(=O)OC)cc2c1Nc1ccc(N2CCOCC2)cc1
CHEMBL3212393,0.67,COCCO/C(O)=C1\C(C)=NC2(O)c3ccccc3C(=O)C12O
CHEMBL1490495,-0.58,COC(=O)C(N)CS.Cl
CHEMBL1447467,3.39,CCC1=NNc2cccc3c(OC)ccc1c23
CHEMBL1556581,3.48,Cc1n[nH]c(N)c1N=Nc1ccc(Br)cc1
CHEMBL470881,3.48,COc1cc2c(cc1OC)-c1c(OC)c(OC)cc3ccnc(c13)C2=O
CHEMBL1395728,2.88,N#C/C(=C\c1ccccc1)C(=O)Nc1sc2c(c1C(N)=O)CCC2
CHEMBL1483047,4.05,O=C(NNc1ccccc1[N+](=O)[O-])Nc1ccc(Cl)c(Cl)c1
CHEMBL1984315,1.83,N#C/C(=N\Nc1ccc(S(=O)(=O)N2CCCCCC2)cc1)C(N)=S
CHEMBL1543944,3.52,COc1ccc(-c2ccc(C(c3c(C)n[nH]c3O)c3c(C)n[nH]c3O)o2)c([N+](=O)[O-])c1
CHEMBL1388300,3.3,Cc1n[nH]c(O)c1C(c1ccc(-c2ccccc2C(=O)O)o1)c1c(C)n[nH]c1O
CHEMBL1545225,5.73,FC(F)(F)c1cccc(NC(S)=NN=C(S)Nc2cccc(C(F)(F)F)c2)c1
CHEMBL1377186,4.38,COc1ccc(NC(=O)C(C)n2nnc3sc(-c4ccccc4)cc3c2=O)cc1Cl
CHEMBL1544652,2.81,O=C1NC(c2cc(Cl)cc([N+](=O)[O-])c2O)Nc2ccccc21
CHEMBL1543956,2.76,CCN(CC)c1ccc(/C=C/C(=O)C2C(=O)C=C(C)OC2=O)cc1
CHEMBL3212813,3.4,O=[N+]([O-])c1ccc(/C=N\N2CCN(c3ccc(Cl)cc3)CC2)cc1
CHEMBL1377135,3.14,Cc1ccccc1N1C(=O)C(Cl)=C(N2CCN(c3ccccc3)CC2)C1=O
CHEMBL1506130,4.33,COC(=O)c1[nH]c2ccc(Br)cc2c1NC(=O)Oc1ccccc1
CHEMBL3191045,2.17,CN(C)c1ccc(/C=N/Nc2ccc(-n3ccnc3)nn2)cc1
CHEMBL1876078,2.69,CCCC(=O)Nc1ccc(C(=O)N/N=C/c2ccc([N+](=O)[O-])o2)cc1
CHEMBL1386684,3.07,CC(=O)NC(c1ccccc1)c1cc([N+](=O)[O-])c2cccnc2c1O
CHEMBL1303599,3.48,Cc1cc(N(CCO)CCO)ccc1N=Nc1cc(F)ccc1F
CHEMBL1257092,1.13,CC(C)NC[C@@H](O)c1ccc(O)c(O)c1.O=C(O)C(O)C(O)C(=O)O
CHEMBL591137,4.19,O=[N+]([O-])c1cc(CN2CCN(c3cccc(C(F)(F)F)c3)CC2)c2cccnc2c1O
CHEMBL1436860,7.63,COC(=O)/C(C)=C\CC12OC(C)(C)C3CC(C=C4C(=O)c5c(OC)c6c(c(CC=C(C)C)c5OC431)OC(C)(CCC=C(C)C)C=C6)C2=O
CHEMBL1529188,3.59,Cc1cc(NC(=O)c2ccc([N+](=O)[O-])o2)ccc1NC(=O)c1ccco1
CHEMBL3196730,1.92,CS/C(=N\C#N)N1CCN(c2ccc([N+](=O)[O-])cc2)CC1
CHEMBL1516552,3.58,COc1ccccc1N1CCN(c2ccc([N+](=O)[O-])cc2Cl)CC1
CHEMBL1448339,3.86,O=C1/C(=C/c2cccs2)SC(=S)N1c1cccc(O)c1
CHEMBL3198912,2.56,O=C(N/N=C/c1cc2c3c(c1O)CCCN3CCC2)c1ccccc1O
CHEMBL1498113,3.46,Cc1cc(C)n(CCc2nc(-c3ccco3)cs2)n1
CHEMBL1566613,1.69,COCCNC1=NN=C(c2ccc(NC(C)=O)cc2)CS1
CHEMBL1469318,2.84,COc1ccc(/C=C/C(=O)NC(=S)Nc2cc([N+](=O)[O-])ccc2O)cc1OC
CHEMBL1536780,3.55,Cc1cccc(Oc2c([N+](=O)[O-])c(=O)n(C)c3ccccc23)c1
CHEMBL1599593,3.92,COc1ccc(OC)c(C2CC(=O)N3CN(c4ccccc4)CSC3=C2C#N)c1
CHEMBL1416417,3.11,O=C1NCCCC2c3cc(O)c4ccccc4c3OC12N1CCCCC1
CHEMBL1494981,2.09,CCCCNc1c([N+](=O)[O-])ccc2c1=NC1(CCCCC1)[N+]=2[O-]
CHEMBL521970,4.98,COc1ccccc1CNc1ncnc2ccc(-c3ccc(N(C)C)cc3)cc12
CHEMBL1337379,-0.83,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2c(OC3OC(CO)C(O)C(O)C3O)c(O)cc(O)c12
CHEMBL211670,0.05,N[C@H](Cc1ccc(O)c(O)c1)C(=O)O
CHEMBL1984324,2.42,O=c1c(/C=N/c2nc[nH]n2)coc2cc(Br)ccc12
CHEMBL1347334,3.61,COc1cc(/C=C(\C#N)c2nc3ccccc3o2)ccc1O
CHEMBL1480902,3.1,O=C1CCCCCN1Sc1ccccc1
CHEMBL1582111,4.27,O=Cc1cc(N=Nc2ccccc2Cl)ccc1O
CHEMBL1494334,4.42,Br.Cc1nn(CCc2nc(-c3ccco3)cs2)c2nc(O)cc(C(F)(F)F)c12
CHEMBL1403855,3.42,O=C(NCc1ccco1)c1ccc2c(c1)C(=O)c1ccccc1-2
CHEMBL1609015,1.17,COc1ccc(N2Nc3[nH]nc(N)c3N2)cc1
CHEMBL1426104,3.34,Cc1cc(C)n2nc(N)c(N=Nc3ccccc3)c2n1.Cl
CHEMBL1483471,4.84,CCCCN1C(=O)/C(=C/C=C2\N(C)c3ccccc3C2(C)C)SC1=S
CHEMBL3199208,3.62,COc1ccc(C(=O)/C=C(\C)Nc2ccc3c(c2)OCO3)cc1
CHEMBL1611178,5.76,CCN1CCN(c2cc(C)c3cc(NC(=O)/C=C/c4ccc(OCCC(C)C)cc4)ccc3n2)CC1
CHEMBL1444854,5.85,CCCCCC(=O)Nc1nc(C)c(-c2csc(Nc3cc(OC)ccc3OC)n2)s1
CHEMBL1585257,2.14,O=C1C=C(NC2=CC3OC(c4ccccc4)OCC3OC2=O)CCC1
CHEMBL1326892,2.38,Cl.NC(=O)C(=CNc1nc(-c2ccc(Cl)c(Cl)c2)cs1)C(N)=O
CHEMBL1572925,3.28,COc1cc(/C=C2\CC/C(=C\c3ccc(OCCO)c(OC)c3)C2=O)ccc1OCCO
CHEMBL1532766,4.6,CN1c2ccccc2N(C)C1(C)c1cccc2ccccc12
CHEMBL1456116,2.51,O=C1c2ccccc2-c2ncnc3c(N4CCOCC4)cc(N4CCOCC4)c1c23
CHEMBL1588302,3.23,Cc1ccc(N2C(=O)C(Cl)=C(Nc3c(C)n(C)n(-c4ccccc4)c3=O)C2=O)cc1
CHEMBL1385055,4.5,C=C(C(=O)c1ccccc1)C(C)C(=C)C(=O)c1ccccc1
CHEMBL1334225,3.7,CCOc1ccc(C2NC(=O)C(C#N)=C(S)N2c2cccc(C)c2)cc1OC
CHEMBL1429243,4.44,O=C(/C=C/c1ccccc1)n1cnnc1SC/C=C/c1ccccc1
CHEMBL3212704,1.27,OC[C@@H](O)[C@H](O)C(/C=N/Nc1ccccc1)=N\Nc1ccccc1
CHEMBL1476824,4.99,CCCOc1ccc(/C=C/C(=O)Nc2sc(C)c(C)c2C(=O)OCC)cc1OC
CHEMBL1378709,4.51,CCCc1cc2c(OC(=O)CC)c(-c3ccc(C(=O)OCC)o3)c(=O)oc2cc1OC
CHEMBL1201236,-0.05,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O
CHEMBL1977078,4.41,CC(/C=C/c1ccc(N(C)C)cc1)=N/NC1=NC(=O)CC(C(=O)Nc2ccc(Cl)cc2)S1
CHEMBL1350643,1.85,Nc1ccc(Cc2ccc(N)c(O)c2)cc1O
CHEMBL1994838,2.14,O=[N+]([O-])c1ccc(/C=N/N=C/c2ccc([N+](=O)[O-])o2)o1
CHEMBL1588106,2.86,N=C1/C(=C\c2coc3ccccc3c2=O)C(=O)N=C2SC(c3ccncc3)=NN12
CHEMBL1474732,1.11,Cc1cc(O)c2c(c1O)C(=O)C(O)=C(O)C2=O
CHEMBL1469246,3.2,CCOC(=O)N1CCN(c2cc(NCCC(=O)O)c3c4c(onc24)-c2ccccc2C3=O)CC1
CHEMBL1305833,3.75,CC(=O)Nc1ccc(-c2nc3cc(Cl)c([N+](=O)[O-])cc3[nH]2)cc1
CHEMBL1352748,2.35,CC(=O)c1ccc(N2CCN(c3ccc(S(=O)(=O)NCCCN(C)C)cc3[N+](=O)[O-])CC2)cc1
CHEMBL1368384,4.73,COc1ccc2[nH]c(/C(C#N)=C\c3ccc(Oc4ccc([N+](=O)[O-])cn4)cc3)nc2c1
CHEMBL1392885,3.91,CC1(C)CC2(CC(c3ccccc3F)c3ccc(O)c(O)c3O2)N=C(S)N1
CHEMBL3191927,3.69,C/C=C/C=N/Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1
CHEMBL1368806,2.99,c1ccc2oc(C3=NN=C(NC4CC4)SC3)cc2c1
CHEMBL3191740,4.36,CN(C)c1ccc(/C=N/N2C(=S)SC(C)(C)C2N(O)C(=O)Nc2ccc([N+](=O)[O-])cc2)cc1
CHEMBL1447571,3.81,O=C1N=C(c2ccccc2)S/C1=C\c1cccs1
CHEMBL1613571,4.21,CN1c2ccsc2C(O)=C(C(S)=Nc2ccc(F)c(Cl)c2)S1(=O)=O
CHEMBL116438,3.85,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O
CHEMBL1542748,6.0,CCN1/C(=C/c2ccc3cc(C)cc(C)c3[n+]2CC)Sc2cc(C)ccc21.[I-]
CHEMBL1397959,5.24,Oc1ccc(NCc2ccccc2OCc2ccc(Cl)cc2)cc1
CHEMBL1486191,5.58,COc1ccc2nc(N=Nc3ccc(O)c4ccccc34)sc2c1
CHEMBL1312802,2.69,Cc1nc2cc(NN=C3C(=O)CCCC3=O)ccc2s1
CHEMBL1546694,4.12,CCOc1cc(N2CCOCC2)c(OCC)cc1NC(=O)c1ccc2ccccc2n1
CHEMBL1525384,3.14,N#CC1=C(N)C(C#N)(C#N)[C@H](c2cccnc2)[C@H]2CN(C(=O)OCc3ccccc3)CC=C12
CHEMBL1358266,4.99,CCCc1cc2c(n1Cc1ccco1)C(C)C1CN(C(=O)c3ccccc3)C(C)(C(=O)OC)C21
CHEMBL1310318,3.5,Cc1ccccc1-n1sc2cc(F)ccc2c1=O
CHEMBL1429615,5.6,O=C(Nc1nc2ccc3ccccc3c2s1)c1ccc(N2CCCCC2)c([N+](=O)[O-])c1
CHEMBL1468371,3.43,COc1cc(/C=C2\SC(=S)N(C(C(=O)O)c3ccccc3)C2=O)ccc1O
CHEMBL505670,1.92,O=[N+]([O-])c1ccc(Sc2cccc[n+]2[O-])c2nonc12
CHEMBL1507021,2.4,Cc1ccc(N2C(=O)/C(=C/c3ccc(CN(CCC#N)S(C)(=O)=O)o3)C(=O)NC2=S)cc1C
CHEMBL100473,3.12,N#CC(=C(/N)Sc1ccccc1N)/C(C#N)=C(/N)Sc1ccccc1N
CHEMBL1446802,-0.15,Cc1c(C(=O)c2no[n+]([O-])c2C(=O)c2cnn(C)c2C)cnn1C
CHEMBL1548704,2.54,CCN(CC)c1ccc(/C=C2\C(=O)N(c3nnc(C)c(O)n3)N=C2C)cc1
CHEMBL1310886,3.1,CCC(C)N1C(=O)/C(=C/c2ccc3c(c2)CCN3CCCCl)C(=O)NC1=S
CHEMBL1540172,4.51,CCOc1ccc(NC2=NC(=O)S/C2=C\c2ccc(O)cc2)cc1
CHEMBL1420556,2.7,O=Nc1c(-c2cccc([N+](=O)[O-])c2)nc2ncccn12
CHEMBL1529115,2.15,Cc1ccc(NC(=O)C2=C(c3ccccc3)S(=O)(=O)CCS2(=O)=O)cc1
CHEMBL1336287,2.43,CCOc1cccc(C(=O)c2ccc(O)c(O)c2O)c1
CHEMBL1499662,2.3,CNc1ccc(SC#N)cc1.Cl
CHEMBL1976049,1.49,O=C1CSC(=S)N1/N=C/c1ccc(O)c([N+](=O)[O-])c1
CHEMBL1521259,3.85,O=C(/C=C/c1ccc(Cl)c([N+](=O)[O-])c1)c1ccc(O)cc1
CHEMBL1984240,2.36,COCC/N=c1\scc(-c2ccco2)n1/N=C/c1ccc(O)c(O)c1O
CHEMBL3213546,3.36,CN(C)/N=C/C=C1\CCC/C(=C/c2cccs2)C1=O
CHEMBL1376212,2.89,Nc1ccccc1C(=O)/C=C\c1ccc2c(c1)OCO2
CHEMBL1451681,3.61,Cc1ccc(-n2nc(C)c3c2OC(N)=C(C#N)C3c2ccc(C)o2)cc1
CHEMBL1301935,3.69,O=C(c1ccccc1)[C@@H]1[C@@H]2C(=O)N(c3ccc4c(c3)OCO4)C(=O)[C@@H]2[C@H]2C=Cc3ccccc3N21
CHEMBL1515385,-0.8,CCOC(=O)CCN1C(=O)[C@@H]2[C@H]3C(=CC[C@H]2C1=O)C(=O)[C@H]1O[C@H]1[C@H]3O
CHEMBL1543752,5.38,Br.CCOC(=O)c1c(CSC(=N)N)n(-c2ccc(Br)cc2)c2cc(Br)c(OC(C)=O)cc12
CHEMBL3213548,0.02,CC(C)/C=N/Nc1nc2c(c(=O)n(C)c(=O)n2C)n1C
CHEMBL1479103,1.32,Oc1cc2c(cc1O)C1c3ccc(O)c(O)c3OCC1(O)C2
CHEMBL1320799,1.56,NS(=O)(=O)c1ccc(N=Nc2ccc(O)nc2O)cc1
CHEMBL1381264,3.18,CCS(=O)(=O)C1=NN2C(=N)/C(=C\c3ccc(SCc4ccco4)o3)C(=O)N=C2S1
CHEMBL1533336,3.4,CC(NC(=O)Nc1ccc(O)cc1)(C(F)(F)F)C(F)(F)F
CHEMBL1438567,3.31,Cc1ccc(CNc2ccc(O)cc2)cc1
CHEMBL1365627,3.7,N#C/C(=C1\C(=O)Nc2c(Cl)cc(Cl)cc21)c1nnc2n1CCCCC2
CHEMBL3193631,3.3,COc1ccc(C(=O)N/N=C/c2cc3ccccc3nc2S)cc1
CHEMBL1405601,4.24,COC(=O)CCCC1=CC2=CC(=O)C(C)(OC(=O)c3cccs3)C(=O)C2=CN1c1cccc(C#N)c1
CHEMBL1325279,2.98,CCc1nnc(NC(=O)CSc2nc3c(cc2C#N)CCCC3)s1
CHEMBL1417163,5.32,CC1(OC(=O)CCc2ccccc2)C(=O)C=C2C=C(c3ccc(C#N)cc3)N(c3ccccc3)C=C2C1=O
CHEMBL1607313,3.26,COc1ccc2[nH]c3c4c(ccc3c2c1)C(=O)C=CC4=O
CHEMBL1541813,1.91,C=CCn1c(O)c(CN2CCCCC2)c(C)c(C#N)c1=O
CHEMBL1319878,5.21,COC(=O)c1c(-c2cccs2)csc1NC(=O)COc1c(C)ccc(C)c1C
CHEMBL1441999,4.39,COc1ccc2nc(Nc3nc4cc5c(cc4s3)OCO5)sc2c1
CHEMBL3195995,2.49,COc1ccc(OC)c(/N=c2\oc3cc(O)ccc3cc2C(N)=O)c1
CHEMBL1529705,5.23,O=C1Nc2ccc(F)cc2C12Nc1ccccc1-c1nnc(SCc3ccccc3Cl)nc1O2
CHEMBL1576451,3.79,O=C1C(NS(=O)(=O)c2cccs2)=C(N2CCN(c3cccc(Cl)c3)CC2)C(=O)c2ccccc21
CHEMBL1583998,2.39,O=C1N=C(NS(=O)(=O)Cc2ccccc2)S/C1=C/c1cc([N+](=O)[O-])ccc1O
CHEMBL1368835,2.61,CC1(OC(=O)c2ccc(Cl)nc2)C(=O)C=C2C=C3CCCN3C=C2C1=O
CHEMBL1370838,3.46,Cc1[nH]c2ccccc2c1C(C#N)(C#N)C1C(=O)c2ccccc2C1=O
CHEMBL1334452,2.87,O=C(NCCO)c1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1
CHEMBL339587,2.7,O=C(/C=C/c1ccc(O)c(O)c1)c1ccccc1O
CHEMBL1970872,3.57,Cc1cc(C(=O)N/N=C/c2cc(Cl)cc([N+](=O)[O-])c2O)c2ccccc2n1
CHEMBL1383304,3.44,Cc1cc(-c2ccco2)n(-c2ccccc2)n1
CHEMBL1343244,0.68,O=C(O)/C=C/C(=O)NNc1ccc([N+](=O)[O-])cc1
CHEMBL3199015,1.43,CC1=NC2(O)c3ccccc3C(=O)C2(O)/C1=C(/O)OC(C)C
CHEMBL1453722,3.94,CC1C/C(=C/c2ccccn2)C(=O)/C(=C/c2ccccn2)C1
CHEMBL1493191,3.95,O=C1/C(=C/C=C/c2ccco2)SC(=S)N1c1ccc(O)cc1
CHEMBL166486,1.44,N#CC(C#N)=Cc1cc(O)c(O)c([N+](=O)[O-])c1
CHEMBL1981797,2.86,CC1=CC(=O)C(C(C)C)=C/C1=N/OS(=O)(=O)c1ccccc1
CHEMBL1388722,3.73,O=c1cc(-c2ccccc2Cl)oc2ccc([N+](=O)[O-])c(O)c12
CHEMBL69863,2.68,Oc1cc(O)cc(/C=C/c2ccc(O)c(O)c2)c1
CHEMBL1369967,3.0,CC1(C)CC(=O)c2c(oc3cc(O)c(O)cc23)C1
CHEMBL1346205,3.93,CC(C)c1ccc(N2C(=O)NC(=O)/C(=C/c3cnc(-c4ccccc4)nc3)C2=O)cc1
CHEMBL1517,-1.24,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12
CHEMBL1599351,4.71,O=C(N=Nc1c(O)n(Cc2ccccc2)c2ccccc12)c1ccncc1
CHEMBL3145106,2.07,Cc1[nH]n(-c2ccccc2)c(=O)c1/C=C1/C(=O)NN(c2ccc(F)cc2)C1=O
CHEMBL1441408,1.24,Nc1c2cnnc-2ncn1Nc1ccccc1
CHEMBL1458786,1.88,Nc1nsc2ccccc12
CHEMBL2001481,3.86,CN(C)c1ccc(/N=C/c2nc(-c3ccccc3)oc2O)cc1
CHEMBL1363516,4.39,Cc1ccc(NC(=O)Nc2ccc3nc(N4CCN(C)CC4)cc(C)c3c2)cc1F
CHEMBL328710,3.25,CN(C)c1ccc(/C=C2\C(=O)Nc3ccccc32)cc1
CHEMBL429095,1.73,O=C1C(SCCO)=C(SCCO)C(=O)c2ccccc21
CHEMBL1478339,6.53,COc1ccc(/C=C/C(=O)Nc2ccc3nc4c(c(Nc5ccc(OC)c(OC)c5)c3c2)CCCC4)cc1
CHEMBL1447211,4.65,CC1=C(C#N)c2nc(N)c(C#N)c(C)c2/C1=C\c1ccc(-c2ccccc2C(=O)O)o1
CHEMBL1329814,3.09,Cc1cnc(C(=O)Nc2ccc(N3CCN(C(=O)OC(C)(C)C)CC3)cc2)cn1
CHEMBL3209627,4.57,O=C1CCCCC/C1=N/Nc1ccc(OCc2ccccc2)cc1
CHEMBL1329816,2.23,O=C(Nc1nnc(S(=O)(=O)N2CCCC2)s1)c1ccccc1Cl
CHEMBL1566684,4.94,CCCNc1c(F)c(F)c2c(C)c3ccccc3nc2c1F
CHEMBL1517141,4.03,O=C1/C(=C\c2cccnc2)CN(Cc2ccccc2)C/C1=C\c1cccnc1
CHEMBL1353529,2.85,CCN(CC)c1ccc(/C=C2/C(=O)ON=C2C)cc1
CHEMBL1312377,2.04,CC(=O)C1=C(c2cccc([N+](=O)[O-])c2)N(C(C)=O)n2c(C)nnc2S1
CHEMBL1549284,4.51,CCOc1ccc(/C=C2/SC(=S)N(C(C(=O)O)c3ccccc3)C2=O)cc1OCC
CHEMBL34241,5.4,CC(=O)c1c(O)c(C)c(O)c(Cc2c(O)c3c(c(C(=O)/C=C/c4ccccc4)c2O)OC(C)(C)C=C3)c1O
CHEMBL446315,2.63,CC(C)[C@@]1(NC(=O)[C@@H]2C=C3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O
CHEMBL1372102,3.73,O=C1c2cccc3c(Nc4ccccc4Cl)c([N+](=O)[O-])cc(c23)C(=O)N1CCO
CHEMBL1484632,2.95,CCN(CCO)c1ccc(N=Nc2cc(C)[nH]n2)cc1
CHEMBL1343971,3.48,CC(=O)Nc1ccc2nc(NC(=O)c3ccc([N+](=O)[O-])s3)sc2c1
CHEMBL1317955,4.41,COc1ccccc1-c1cc(C(=O)Nc2sc3c(c2C#N)CCCC3)no1
CHEMBL2003172,5.19,C/C(=N\NC(=O)c1ccccc1F)c1ccc2c(c1)Nc1ccccc1S2
CHEMBL1388971,2.16,NC(=O)c1ccc(N2CCN(c3ccccc3F)CC2)c([N+](=O)[O-])c1
CHEMBL1501990,1.18,O=C(NC1(O)C(=O)c2ccccc2C1=O)c1ccccc1
CHEMBL3191474,3.45,Nc1scc2c(C(=O)N/N=C/c3ccc(Cl)cc3)nn(-c3ccccc3)c(=O)c12
CHEMBL1564294,2.18,CCOc1cccc(-c2cc(O)[nH]n2)c1
CHEMBL1418601,3.38,CC(=O)OCCCNc1cc(SCc2ccco2)c2nonc2c1[N+](=O)[O-]
CHEMBL1536107,5.1,Oc1ccc2ccccc2c1N=Nc1ccccc1F
CHEMBL1459288,4.01,COc1ccc(/C=C/C(=O)c2ccc(Cl)s2)cc1O
CHEMBL1484765,6.19,COc1ccc(C(=O)c2sc(Nc3cccc(OC)c3)c(C(=O)Nc3cccc(C)c3C)c2N)cc1
CHEMBL1367954,4.7,Cc1ccc2nc(/C(C#N)=C/c3cccc(Br)c3)[nH]c2c1
CHEMBL1602160,3.57,CCN(CC)c1ccc(/C=C2\SC(=O)N(C(C)C)C2=O)o1
CHEMBL1392164,3.95,COc1ccc(CCn2c(N)c(C(=O)NCc3ccco3)c3nc4ccccc4nc32)cc1OC
CHEMBL1439414,4.63,O=C1NC(=O)N(c2cccc(Cl)c2)C(=O)/C1=C\c1ccc(Sc2nc3ccccc3[nH]2)o1
CHEMBL1571560,3.71,N#CC1=C(N)Oc2c(sc3ccccc23)C1c1ccco1
CHEMBL1443982,5.21,Clc1cccc(Cl)c1CNc1ccc(N2CCCC2)cc1
CHEMBL1505341,2.89,Cc1ccccc1N1C(S)=C(C#N)C(=O)NC1c1ccco1
